,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction
81,0,91.69,33,2012-07-16,1,92.13,90.07,0,91.74,92.69,88.19,8,91.77,1.0,bull confirmed,4503000,4997998.0,0.9009607446821707,-4.25,0
82,1,91.97,33,2012-07-17,1,94.33,91.22,2,94.09,92.69,88.19,10,93.61,1.0,bull confirmed,9502200,5078040.0,1.8712337831131696,-3.29,0
83,2,90.59,34,2012-07-18,0,91.81,90.28,3,91.38,93.61,88.19,7,90.86,1.0,bull correction,4443200,5101556.0,0.8709499611491083,-0.52,0
84,3,89.17,34,2012-07-19,0,90.71,88.75,2,90.67,93.61,88.19,5,89.07,1.0,bull correction,6164100,5143520.0,1.1984205369085763,2.87,1
85,0,88.38,34,2012-07-20,0,89.45,88.33,0,88.68,93.61,88.19,5,89.07,1.0,bull correction,5543900,5158856.0,1.0746374777663885,7.02,1
86,3,87.44,34,2012-07-23,0,87.69,85.56,4,86.30,93.61,88.19,1,85.60,0.0,bear confirmed,4761200,5160196.0,0.9226781308306894,7.25,1
87,4,88.68,35,2012-07-24,1,88.80,87.49,3,87.65,93.61,85.60,4,88.19,0.0,bear correction,5301700,5053594.0,1.049094960932754,6.03,1
88,1,90.07,35,2012-07-25,1,90.76,89.03,2,89.23,93.61,85.60,6,89.96,0.0,bear correction,4578900,4943660.0,0.9262166087473653,3.88,1
89,1,92.04,35,2012-07-26,1,92.18,90.82,2,91.46,93.61,85.60,8,91.77,0.0,bear correction,5077400,4932074.0,1.0294654946377528,-0.23,0
90,1,95.40,35,2012-07-27,1,95.79,92.10,4,92.37,93.61,85.60,12,95.50,1.0,bull confirmed,6397200,4944074.0,1.2939126720190677,-0.61,0
91,0,94.69,35,2012-07-30,1,95.91,94.19,0,94.94,93.61,85.60,12,95.50,1.0,bull confirmed,3659600,4889762.0,0.7484208842884378,1.07,1
92,0,94.71,35,2012-07-31,1,95.54,93.87,0,94.11,93.61,85.60,12,95.50,1.0,bull confirmed,3664000,4819348.0,0.7602688164457101,2.20,1
93,0,93.95,35,2012-08-01,1,95.52,93.70,0,95.06,93.61,85.60,12,95.50,1.0,bull confirmed,3092800,4774910.0,0.6477190145992281,2.26,1
94,2,91.81,36,2012-08-02,0,92.96,90.79,5,92.46,95.50,85.60,7,90.86,1.0,bull correction,3980200,4737720.0,0.8401087442905026,5.43,1
95,4,94.79,37,2012-08-03,1,95.14,92.93,4,93.25,95.50,90.86,11,94.55,1.0,bull confirmed,3283100,4693988.0,0.6994265856666017,1.91,1
96,1,95.76,37,2012-08-06,1,96.54,94.57,2,95.04,95.50,90.86,13,96.45,1.0,bull confirmed,2768700,4645816.0,0.5959555867042517,1.49,1
97,1,96.91,37,2012-08-07,1,97.98,96.05,1,96.10,95.50,90.86,14,97.42,1.0,bull confirmed,3845000,4660796.0,0.8249663791335214,0.02,1
98,0,96.21,37,2012-08-08,1,96.97,95.90,0,96.21,95.50,90.86,13,96.45,1.0,bull confirmed,2351100,4617258.0,0.5091983164033719,0.59,1
99,0,97.24,37,2012-08-09,1,97.62,96.02,0,96.13,95.50,90.86,14,97.42,1.0,bull confirmed,2850200,4559998.0,0.6250441337912868,-0.10,0
100,0,96.70,37,2012-08-10,1,97.03,95.86,0,97.03,95.50,90.86,13,96.45,1.0,bull confirmed,3121600,4525770.0,0.6897389836425625,0.54,1
101,0,97.25,37,2012-08-13,1,97.59,96.26,0,96.26,95.50,90.86,14,97.42,1.0,bull confirmed,2008600,4458248.0,0.45053572614174897,1.57,1
102,1,96.93,37,2012-08-14,1,99.15,96.60,1,97.76,95.50,90.86,15,98.39,1.0,bull confirmed,3148200,4414560.0,0.7131401543981734,1.93,1
103,0,96.80,37,2012-08-15,1,98.09,96.73,0,97.01,95.50,90.86,14,97.42,1.0,bull confirmed,2452500,4369952.0,0.561218979064301,1.45,1
104,0,97.14,37,2012-08-16,1,97.56,96.31,0,96.93,95.50,90.86,14,97.42,1.0,bull confirmed,2417900,4290318.0,0.56357127839941,0.56,1
105,0,97.24,37,2012-08-17,1,97.57,96.49,0,97.44,95.50,90.86,14,97.42,1.0,bull confirmed,2509700,4219144.0,0.5948362985477623,1.28,1
106,0,98.82,37,2012-08-20,1,99.03,96.81,0,96.98,95.50,90.86,15,98.39,1.0,bull confirmed,3860800,4229026.0,0.9129288871716561,-0.15,0
107,1,98.86,37,2012-08-21,1,100.76,98.32,2,99.21,95.50,90.86,17,100.37,1.0,bull confirmed,4459800,4219388.0,1.056977931396686,0.16,1
108,2,98.25,38,2012-08-22,0,99.83,97.31,3,98.34,100.37,90.86,14,97.42,1.0,bull correction,4202400,4230066.0,0.9934596765156856,1.24,1
109,0,97.70,38,2012-08-23,0,98.55,97.29,0,98.17,100.37,90.86,14,97.42,1.0,bull correction,3583100,4207834.0,0.8515307400434523,1.03,1
110,3,98.52,38,2012-08-24,0,98.77,95.96,1,97.21,100.37,90.86,13,96.45,1.0,bull correction,3527100,4189156.0,0.8419595737184292,1.15,1
111,0,98.67,38,2012-08-27,0,99.36,98.16,0,98.67,100.37,90.86,15,98.39,1.0,bull correction,2466800,4114768.0,0.5994991698195378,1.65,1
112,4,99.02,39,2012-08-28,1,99.83,98.24,3,98.48,100.37,96.45,16,99.37,1.0,bull confirmed,2611100,4085362.0,0.6391355282591848,4.63,1
113,0,99.49,39,2012-08-29,1,100.21,99.03,0,99.33,100.37,96.45,16,99.37,1.0,bull confirmed,2266900,4024796.0,0.5632335154378011,7.55,1
114,0,98.73,39,2012-08-30,1,99.18,98.00,0,98.75,100.37,96.45,15,98.39,1.0,bull confirmed,2823700,3982444.0,0.7090369632316236,10.94,1
115,1,99.67,39,2012-08-31,1,100.48,99.28,1,99.38,100.37,96.45,17,100.37,1.0,bull confirmed,3264100,3936172.0,0.8292574613101257,8.45,1
116,0,100.32,39,2012-09-04,1,101.11,99.50,0,99.51,100.37,96.45,17,100.37,1.0,bull confirmed,3249200,3866752.0,0.8402918004568175,9.69,1
117,1,103.65,39,2012-09-05,1,103.71,100.68,3,100.78,100.37,96.45,20,103.41,1.0,bull confirmed,6371600,3909958.0,1.6295827218604395,7.83,1
118,1,107.04,39,2012-09-06,1,107.27,103.72,3,104.28,100.37,96.45,23,106.54,1.0,bull confirmed,6521500,3955428.0,1.6487469876837602,6.73,1
119,1,109.67,39,2012-09-07,1,110.07,107.05,3,107.29,100.37,96.45,26,109.77,1.0,bull confirmed,6137100,4006648.0,1.5317292659599746,4.75,1
120,0,108.12,39,2012-09-10,1,109.60,107.99,0,109.42,100.37,96.45,25,108.68,1.0,bull confirmed,4225100,4002880.0,1.0555150291789912,4.92,1
121,1,110.01,39,2012-09-11,1,111.02,108.44,1,108.64,100.37,96.45,27,110.87,1.0,bull confirmed,3898500,3955944.0,0.9854790664377453,3.01,1
122,0,111.48,39,2012-09-12,1,111.68,110.01,0,110.68,100.37,96.45,27,110.87,1.0,bull confirmed,4233700,3970300.0,1.0663425937586581,0.73,1
123,1,113.77,39,2012-09-13,1,114.12,110.95,2,111.24,100.37,96.45,29,113.10,1.0,bull confirmed,5261600,4030510.0,1.305442735534709,-2.87,0
124,1,114.42,39,2012-09-14,1,115.58,113.59,2,114.32,100.37,96.45,31,115.37,1.0,bull confirmed,6187700,4079526.0,1.5167693501647006,-4.38,0
125,0,113.04,39,2012-09-17,1,114.18,112.67,0,113.44,100.37,96.45,29,113.10,1.0,bull confirmed,3598300,4085236.0,0.8808059069292448,-3.11,0
126,2,113.02,40,2012-09-18,0,113.48,111.96,3,112.60,115.37,96.45,28,111.98,1.0,bull correction,3033300,4063476.0,0.7464791228002823,-6.01,0
127,0,112.21,40,2012-09-19,0,113.48,112.21,0,113.48,115.37,96.45,29,113.10,1.0,bull correction,4818300,4086470.0,1.179086106101354,-5.60,0
128,3,110.90,40,2012-09-20,0,111.08,109.59,2,110.91,115.37,96.45,26,109.77,1.0,bull correction,4448100,4085104.0,1.088858447667428,-2.26,0
129,0,110.04,40,2012-09-21,0,111.61,109.89,0,111.59,115.37,96.45,27,110.87,1.0,bull correction,8188700,4185138.0,1.9566140949235127,-2.86,0
130,3,109.93,40,2012-09-24,0,110.71,108.33,1,109.68,115.37,96.45,25,108.68,1.0,bull correction,3697500,4167240.0,0.887277910559507,0.24,1
131,3,107.01,40,2012-09-25,0,110.92,107.01,1,110.43,115.37,96.45,24,107.61,1.0,bull correction,4547700,4168134.0,1.091063770982411,3.53,1
132,3,106.61,40,2012-09-26,0,107.14,105.50,1,106.70,115.37,96.45,23,106.54,1.0,bull correction,5185100,4081792.0,1.2702999074916115,4.55,1
133,0,108.64,40,2012-09-27,0,109.23,107.21,0,107.23,115.37,96.45,24,107.61,1.0,bull correction,3898900,4070906.0,0.9577474891338685,4.40,1
134,0,107.18,40,2012-09-28,0,108.43,106.75,0,108.43,115.37,96.45,24,107.61,1.0,bull correction,3653700,4020698.0,0.908722813799992,5.30,1
135,4,110.17,41,2012-10-01,1,112.21,109.74,5,110.00,115.37,106.54,28,111.98,1.0,bull confirmed,5338600,4016592.0,1.329136740799165,2.45,1
136,0,110.54,41,2012-10-02,1,111.48,110.39,0,110.82,115.37,106.54,27,110.87,1.0,bull confirmed,3681300,3994994.0,0.9214782300048511,2.24,1
137,0,111.16,41,2012-10-03,1,111.41,109.57,0,110.89,115.37,106.54,27,110.87,1.0,bull confirmed,3036400,3949688.0,0.7687695838253553,2.05,1
138,1,113.04,41,2012-10-04,1,113.47,111.18,1,111.87,115.37,106.54,29,113.10,1.0,bull confirmed,3743200,3932974.0,0.951747964771697,1.97,1
139,1,112.48,41,2012-10-05,1,114.45,111.80,1,113.92,115.37,106.54,30,114.23,1.0,bull confirmed,3938300,3910192.0,1.0071883938180017,0.84,1
140,0,112.62,41,2012-10-08,1,112.87,111.39,0,111.51,115.37,106.54,28,111.98,1.0,bull confirmed,2140400,3825056.0,0.5595735068976768,4.76,1
141,0,112.78,41,2012-10-09,1,113.83,112.21,0,112.56,115.37,106.54,29,113.10,1.0,bull confirmed,3260600,3817076.0,0.8542140633301512,3.39,1
142,0,113.21,41,2012-10-10,1,113.37,112.25,0,112.66,115.37,106.54,29,113.10,1.0,bull confirmed,2829600,3800388.0,0.7445555559063969,4.56,1
143,1,115.01,41,2012-10-11,1,115.91,113.84,1,114.03,115.37,106.54,31,115.37,1.0,bull confirmed,4707200,3832676.0,1.228175822845448,2.98,1
144,0,113.32,41,2012-10-12,1,115.28,113.03,0,114.66,115.37,106.54,30,114.23,1.0,bull confirmed,4054900,3834170.0,1.0575691740324502,3.23,1
145,1,117.38,41,2012-10-15,1,117.48,113.84,1,114.74,115.37,106.54,32,116.52,1.0,bull confirmed,6412000,3896748.0,1.6454746367997108,-1.63,0
146,1,116.17,41,2012-10-16,1,118.76,115.35,1,117.12,115.37,106.54,33,117.69,1.0,bull confirmed,10115900,4043692.0,2.5016494827004627,-3.98,0
147,0,117.77,41,2012-10-17,1,117.90,116.01,0,116.26,115.37,106.54,33,117.69,1.0,bull confirmed,6712400,4101040.0,1.6367555546885668,-4.85,0
148,1,117.99,41,2012-10-18,1,119.24,116.14,1,116.72,115.37,106.54,34,118.87,1.0,bull confirmed,5375100,4161520.0,1.2916194082931236,-5.12,0
149,0,116.55,41,2012-10-19,1,118.01,115.98,0,117.34,115.37,106.54,33,117.69,1.0,bull confirmed,5876400,4222044.0,1.3918376975701816,-3.94,0
150,2,115.75,42,2012-10-22,0,117.24,114.94,3,115.04,118.87,106.54,31,115.37,1.0,bull correction,3643000,4232472.0,0.860726308407947,-0.36,0
151,3,112.19,42,2012-10-23,0,114.70,111.36,3,113.58,118.87,106.54,28,111.98,1.0,bull correction,5818500,4308670.0,1.350416717919915,5.52,1
152,0,112.92,42,2012-10-24,0,114.41,112.92,0,112.97,118.87,106.54,29,113.10,1.0,bull correction,3662000,4318946.0,0.8478920551449358,3.28,1
153,0,112.87,42,2012-10-25,0,115.20,111.86,0,113.92,118.87,106.54,28,111.98,1.0,bull correction,4128800,4352472.0,0.9486103529212825,4.11,1
154,0,112.61,42,2012-10-26,0,113.49,111.61,0,112.42,118.87,106.54,28,111.98,1.0,bull correction,3960900,4383332.0,0.9036276512935821,6.42,1
155,4,115.39,43,2012-10-31,1,115.58,112.81,3,112.88,118.87,111.98,31,115.37,1.0,bull confirmed,3679700,4406732.0,0.8350178771933487,-4.16,0
156,1,117.71,43,2012-11-01,1,117.74,115.36,2,115.79,118.87,111.98,33,117.69,1.0,bull confirmed,3336200,4396240.0,0.7588757665641548,-9.03,0
157,0,116.20,43,2012-11-02,1,118.69,116.02,0,118.18,118.87,111.98,33,117.69,1.0,bull confirmed,3188800,4370820.0,0.7295656192659501,-6.70,0
158,0,116.98,43,2012-11-05,1,117.34,115.12,0,116.14,118.87,111.98,32,116.52,1.0,bull confirmed,2568700,4338146.0,0.5921193062658564,-6.45,0
159,1,119.03,43,2012-11-06,1,119.48,117.19,1,117.22,118.87,111.98,34,118.87,1.0,bull confirmed,3986000,4346204.0,0.9171221599354287,-9.22,0
160,2,111.23,44,2012-11-07,0,116.08,111.22,6,115.77,118.87,111.98,28,111.98,1.0,bull correction,7075800,4417178.0,1.6018824688522852,-3.53,0
161,3,108.68,44,2012-11-08,0,112.98,108.66,3,112.39,118.87,111.98,25,108.68,0.0,bear confirmed,6252100,4492884.0,1.391556069553543,0.16,1
162,3,109.50,44,2012-11-09,0,111.11,107.33,1,108.15,118.87,111.98,24,107.61,0.0,bear confirmed,4823100,4537124.0,1.0630302367755433,-0.29,0
163,4,110.53,45,2012-11-12,1,111.10,109.65,3,110.11,118.87,107.61,27,110.87,0.0,bear correction,2453600,4540858.0,0.5403384118155644,1.00,1
164,0,109.81,45,2012-11-13,1,111.58,108.50,0,109.26,118.87,107.61,27,110.87,0.0,bear correction,3156600,4547516.0,0.6941371948993692,1.52,1
