,action,close,column_index,date,direction,high,low,move,open,prior_high,prior_low,scale_index,scale_value,signal,status,volume,50ma,volume_ratio,window_delta,window_direction,pct_change,label
476,1,119.99,67,2014-02-11,1,120.47,117.50,1,117.67,132.61,109.77,71,120.05,0.0,bear correction,7874000,5086554.0,1.5480028325660162,-0.97,0,-0.8084007000583382,1
477,0,118.78,67,2014-02-12,1,121.02,118.66,0,120.78,132.61,109.77,71,120.05,0.0,bear correction,5798800,5168912.0,1.121860848085632,1.33,1,1.1197171240949655,1
478,0,120.05,67,2014-02-13,1,120.46,117.79,0,117.79,132.61,109.77,71,120.05,0.0,bear correction,4203400,5185418.0,0.8106193174783595,-1.13,0,-0.941274468971262,1
479,0,120.66,67,2014-02-14,1,120.89,118.68,0,119.67,132.61,109.77,71,120.05,0.0,bear correction,4807700,5178134.0,0.9284618744899225,-0.53,0,-0.43925078733631695,1
480,1,121.10,67,2014-02-18,1,121.39,120.14,1,120.64,132.61,109.77,72,121.25,0.0,bear correction,4645300,5168298.0,0.8988065316667112,-3.57,0,-2.947976878612717,0
481,0,119.02,67,2014-02-19,1,120.98,119.00,0,120.62,132.61,109.77,71,120.05,0.0,bear correction,5146600,5197928.0,0.9901252960795147,-1.65,0,-1.3863216266173752,1
482,0,120.11,67,2014-02-20,1,120.50,118.21,0,119.10,132.61,109.77,71,120.05,0.0,bear correction,4466400,5180420.0,0.862169476606144,-0.93,0,-0.7742902339522105,1
483,0,118.92,67,2014-02-21,1,120.33,118.76,0,120.33,132.61,109.77,71,120.05,0.0,bear correction,5164000,5207720.0,0.9916047713778775,0.59,1,0.4961318533467878,1
484,0,120.13,67,2014-02-24,1,121.26,118.99,0,119.01,132.61,109.77,72,121.25,0.0,bear correction,4635700,5219208.0,0.8881998954630664,-1.27,0,-1.0571880462831933,1
485,2,117.53,68,2014-02-25,0,120.28,117.00,3,119.86,121.25,109.77,69,117.69,0.0,bear confirmed,7308800,5298218.0,1.3794826864428757,3.20,1,2.7227090955500723,2
486,0,117.37,68,2014-02-26,0,118.60,117.14,0,117.96,121.25,109.77,69,117.69,0.0,bear confirmed,4803600,5321936.0,0.9026038644583475,2.02,1,1.721053080003408,1
